,label
2572,worry
2573,happiness
2574,other
2575,other
2576,sadness
2577,other
2578,other
2579,other
2580,worry
2581,other
2582,worry
2583,sadness
2584,other
2585,other
2586,worry
2587,other
2588,sadness
2589,worry
2590,worry
2591,worry
2592,sadness
2593,sadness
2594,sadness
2595,other
2596,sadness
2597,worry
2598,worry
2599,worry
2600,other
2601,worry
2602,worry
2603,other
2604,other
2605,worry
2606,other
2607,sadness
2608,happiness
2609,other
2610,worry
2611,sadness
2612,worry
2613,other
2614,worry
2615,worry
2616,worry
2617,happiness
2618,other
2619,other
2620,sadness
2622,other
2623,other
2624,worry
2625,other
2626,sadness
2627,sadness
2628,sadness
2629,other
2630,other
2631,worry
2632,sadness
2633,worry
2634,worry
2635,worry
2636,sadness
2637,other
2638,happiness
2639,other
2640,sadness
2641,sadness
2642,sadness
2643,other
2644,sadness
2645,other
2646,worry
2647,other
2648,worry
2649,other
2650,other
2651,worry
2652,love
2653,other
2654,worry
2655,happiness
2656,other
2657,happiness
2658,other
2659,sadness
2660,sadness
2661,happiness
2662,other
2663,worry
2664,other
2665,love
2666,love
2667,worry
2668,other
2669,happiness
2670,worry
2671,worry
2672,worry
2673,happiness
2674,other
2675,other
2676,happiness
2677,other
2678,sadness
2679,other
2680,sadness
2681,other
2682,other
2683,other
2684,other
2685,sadness
2686,worry
2687,love
2688,worry
2689,worry
2690,worry
2691,love
2692,worry
2693,other
2694,worry
2695,worry
2696,worry
2697,worry
2698,other
2699,other
2700,other
2701,sadness
2702,worry
2703,other
2704,worry
2705,happiness
2706,sadness
2707,sadness
2708,other
2709,worry
2710,worry
2711,other
2712,other
2713,other
2714,sadness
2715,other
2716,happiness
2717,happiness
2718,happiness
2719,worry
2720,worry
2721,sadness
2722,worry
2723,worry
2724,worry
2725,sadness
2726,other
2727,sadness
2728,worry
2729,love
2730,other
2731,other
2732,worry
2733,sadness
2734,sadness
2735,other
2736,sadness
2737,worry
2738,worry
2739,worry
2740,worry
2741,sadness
2742,worry
2743,other
2744,sadness
2745,worry
2746,other
2747,sadness
2748,sadness
2749,other
2750,happiness
2751,sadness
2752,worry
2753,other
2754,worry
2755,worry
2756,other
2757,other
2758,sadness
2759,worry
2760,worry
2761,other
2762,sadness
2763,other
2764,other
2765,sadness
2766,sadness
2767,other
2768,other
2769,worry
2770,worry
2771,worry
2772,worry
2773,love
2774,other
2775,other
2776,worry
2777,sadness
2778,other
2779,worry
2780,worry
2781,other
2782,worry
2783,sadness
2784,worry
2785,sadness
2786,other
2787,other
2788,worry
2789,worry
2790,love
2791,other
2792,sadness
2793,worry
2794,other
2795,sadness
2796,sadness
2797,worry
2798,worry
2799,worry
2800,sadness
2801,other
2802,sadness
2803,worry
2804,worry
2805,worry
2806,sadness
2807,sadness
2808,other
2809,other
2810,sadness
2811,happiness
2812,other
2813,worry
2814,sadness
2815,worry
2816,sadness
2817,other
2818,other
2819,other
2820,love
2821,worry
2822,worry
2823,other
2824,worry
2825,worry
2826,worry
2827,sadness
2828,sadness
2829,worry
2830,sadness
2831,worry
2832,worry
2833,worry
2834,sadness
2835,worry
2836,happiness
2837,worry
2838,other
2839,other
2840,other
2841,worry
2842,sadness
2843,worry
2844,other
2845,other
2846,worry
2847,love
2848,sadness
2849,sadness
2850,sadness
2851,other
2852,other
2853,worry
2854,other
2855,worry
2856,sadness
2857,other
2858,other
2859,worry
2860,other
2861,other
2862,sadness
2863,other
2864,worry
2865,other
2866,other
2867,sadness
2868,happiness
2869,other
2870,sadness
2871,sadness
2872,other
2873,other
2874,worry
2875,sadness
2876,happiness
2877,worry
2878,other
2879,love
2880,sadness
2881,other
2882,other
2883,worry
2884,worry
2885,other
2886,other
2887,happiness
2888,worry
2889,worry
2890,other
2891,worry
2892,worry
2893,other
2894,worry
2895,other
2896,love
2897,worry
2898,other
2899,sadness
2900,worry
2901,worry
2902,other
2903,sadness
2904,other
2905,other
2906,other
2907,sadness
2908,worry
2909,sadness
2910,worry
2911,other
2912,other
2913,sadness
2914,other
2915,worry
2916,sadness
2917,other
2918,other
2919,other
2920,worry
2921,sadness
2922,worry
2923,other
2924,other
2925,sadness
2926,sadness
2927,other
2928,other
2929,worry
2930,other
2931,other
2932,worry
2933,other
2934,worry
2935,other
2936,worry
2937,sadness
2938,other
2939,worry
2940,other
2941,worry
2942,worry
2943,love
2944,sadness
2945,other
2946,other
2947,other
2948,sadness
2949,worry
2950,worry
2951,worry
2952,worry
2953,worry
2954,sadness
2955,other
2956,worry
2957,worry
2958,other
2959,worry
2960,other
2961,sadness
2962,happiness
2963,other
2964,other
2965,other
2966,other
2967,worry
2968,other
2969,happiness
2970,other
2971,worry
2972,worry
2973,love
2974,other
2975,worry
2976,sadness
2977,worry
2978,sadness
2979,other
2980,other
2981,other
2982,other
2983,other
2984,other
2985,worry
2986,happiness
2987,other
2988,worry
2989,sadness
2990,worry
2991,other
2992,worry
2993,other
2994,happiness
2995,other
2996,happiness
2997,other
2998,other
2999,other
3000,worry
3001,worry
3002,other
3003,other
3004,other
3005,worry
3006,other
3007,worry
3008,worry
3009,other
3010,other
3011,other
3012,happiness
3013,sadness
3014,worry
3015,other
3016,sadness
3017,other
3018,worry
3019,sadness
3020,sadness
3021,sadness
3022,worry
3023,other
3024,other
3025,worry
3026,other
3027,other
3028,other
3029,other
3030,worry
3031,worry
3032,worry
3033,other
3034,other
3035,other
3036,other
3037,worry
3038,other
3039,sadness
3040,other
3041,happiness
3042,worry
3043,worry
3044,other
3045,sadness
3046,other
3047,other
3048,sadness
3049,other
3050,other
3051,sadness
3052,sadness
3053,worry
3054,sadness
3055,love
3056,worry
3057,sadness
3058,other
3059,worry
3060,worry
3061,worry
3062,sadness
3063,other
3064,sadness
3065,worry
3066,other
3067,worry
3068,other
3069,sadness
3070,worry
3071,happiness
3072,happiness
3073,other
3074,sadness
3075,sadness
3076,other
3077,other
3078,other
3079,worry
3080,worry
3081,worry
3082,other
3083,other
3084,worry
3085,love
3086,other
3087,other
3088,other
3089,sadness
3090,worry
3091,worry
3092,love
3093,sadness
3094,worry
3095,other
3096,worry
3097,worry
3098,worry
3099,worry
3100,worry
3101,worry
3102,other
3103,other
3104,sadness
3105,sadness
3106,sadness
3107,sadness
3108,happiness
3109,sadness
3110,sadness
3111,worry
3112,sadness
3113,worry
3114,worry
3115,love
3116,other
3117,other
3118,worry
3119,worry
3120,other
3121,happiness
3122,sadness
3123,worry
3124,other
3125,sadness
3126,other
3127,other
3128,other
3129,worry
3130,sadness
3131,worry
3132,happiness
3133,happiness
3134,sadness
3135,love
3136,other
3137,other
3138,sadness
3139,sadness
3140,worry
3141,worry
3142,other
3143,other
3144,other
3145,sadness
3146,worry
3147,sadness
3148,worry
3149,other
3150,worry
3151,other
3152,worry
3153,happiness
3154,worry
3155,worry
3156,other
3157,worry
3158,sadness
3159,worry
3160,sadness
3161,other
3162,other
3163,worry
3164,worry
3165,other
3166,love
3167,sadness
3168,other
3169,other
3170,sadness
3171,other
3172,other
3173,worry
3174,sadness
3175,worry
3176,worry
3177,other
3178,worry
3179,worry
3180,happiness
3182,worry
3183,love
3184,worry
3185,worry
3186,sadness
3187,other
3188,other
3189,other
3190,worry
3191,love
3192,other
3193,sadness
3194,other
3195,worry
3196,worry
3197,other
3198,sadness
3199,other
3200,worry
3201,worry
3202,worry
3203,other
3204,worry
3205,other
3206,sadness
3207,worry
3208,other
3209,worry
3210,worry
3211,other
3212,other
3213,other
3214,sadness
3215,other
3216,sadness
3217,worry
3218,worry
3219,other
3220,other
3221,other
3222,sadness
3223,other
3224,other
3225,happiness
3226,worry
3227,worry
3228,worry
3229,love
3230,sadness
3231,sadness
3232,sadness
3233,worry
3234,sadness
3235,other
3236,other
3237,sadness
3238,other
3239,sadness
3240,other
3241,sadness
3242,other
3243,worry
3244,other
3245,worry
3246,other
3247,other
3248,other
3249,other
3250,sadness
3251,worry
3252,worry
3253,worry
3254,other
3255,sadness
3256,other
3257,sadness
3258,sadness
3259,other
3260,other
3261,worry
3262,sadness
3263,worry
3264,worry
3265,other
3266,other
3267,sadness
3268,other
3269,sadness
3270,other
3271,other
3272,worry
3273,other
3274,worry
3275,other
3276,worry
3277,worry
3278,other
3279,happiness
3280,other
3281,other
3282,other
3283,worry
3284,other
3285,worry
3286,other
3287,worry
3288,other
3289,happiness
3290,other
3291,sadness
3292,other
3293,other
3294,other
3295,other
3296,love
3297,sadness
3298,sadness
3299,worry
3300,other
3301,sadness
3302,worry
3303,other
3304,worry
3305,worry
3306,sadness
3307,sadness
3308,sadness
3309,sadness
3310,worry
3311,other
3312,other
3313,worry
3314,other
3315,sadness
3316,other
3317,worry
3318,sadness
3319,worry
3320,sadness
3321,worry
3322,other
3323,other
3324,sadness
3325,worry
3326,happiness
3327,sadness
3328,love
3329,other
3330,worry
3331,other
3332,other
3333,worry
3334,sadness
3335,worry
3336,love
3337,other
3338,other
3339,other
3340,worry
3341,worry
3342,worry
3343,other
3344,other
3345,other
3346,other
3347,worry
3348,other
3349,other
3350,other
3351,worry
3352,other
3353,worry
3354,other
3355,worry
3356,sadness
3357,sadness
3358,other
3359,other
3360,worry
3361,other
3362,other
3363,worry
3364,worry
3365,other
3366,other
3367,worry
3368,happiness
3369,happiness
3370,worry
3371,worry
3372,worry
3373,other
3374,worry
3375,other
3376,sadness
3377,other
3378,other
3379,worry
3380,other
3381,worry
3382,love
3383,other
3384,sadness
3385,other
3386,sadness
3387,worry
3388,sadness
3389,sadness
3390,sadness
3391,other
3392,other
3393,worry
3394,sadness
3395,sadness
3396,other
3397,worry
3398,worry
3399,worry
3400,worry
3401,other
3402,worry
3403,other
3404,worry
3405,other
3406,other
3407,worry
3408,worry
3409,other
3410,worry
3411,sadness
3412,other
3413,worry
3414,sadness
3415,worry
3416,worry
3417,worry
3418,other
3419,sadness
3420,other
3421,worry
3422,other
3423,worry
3424,worry
3425,worry
3426,other
3427,worry
3428,sadness
3429,other
3430,other
3431,other
3432,worry
3433,sadness
3434,other
3435,other
3436,other
3437,worry
3438,other
3439,sadness
3440,worry
3441,worry
3442,love
3443,other
3444,worry
3445,other
3446,worry
3447,other
3448,worry
3449,other
3450,sadness
3451,other
3452,other
3453,worry
3454,other
3455,sadness
3456,other
3457,love
3458,worry
3459,worry
3460,worry
3461,love
3462,sadness
3463,other
3464,sadness
3465,worry
3466,worry
3467,other
3468,sadness
3469,worry
3470,worry
3471,other
3472,worry
3473,other
3474,other
3475,other
3476,worry
3477,worry
3478,other
3479,other
3480,worry
3481,sadness
3482,other
3483,sadness
3484,sadness
3485,other
3486,other
3487,sadness
3488,other
3489,other
3490,other
3491,worry
3492,other
3493,other
3494,worry
3495,worry
3496,worry
3497,worry
3498,worry
3499,worry
3500,sadness
3501,other
3502,other
3503,other
3504,worry
3505,love
3506,worry
3507,happiness
3508,sadness
3509,sadness
3510,worry
3511,sadness
3512,worry
3513,sadness
3514,other
3515,other
3516,sadness
3517,worry
3518,worry
3519,worry
3520,other
3522,sadness
3523,sadness
3524,other
3525,other
3526,other
3527,worry
3528,sadness
3529,other
3530,sadness
3531,sadness
3532,worry
3533,worry
3534,other
3535,worry
3536,sadness
3537,worry
3538,other
3539,other
3540,sadness
3541,sadness
3542,worry
3543,love
3544,love
3545,happiness
3546,worry
3547,sadness
3548,sadness
3549,worry
3550,other
3551,other
3552,other
3553,other
3554,sadness
3555,worry
3556,other
3557,worry
3558,other
3559,other
3560,worry
3561,worry
3562,other
3563,other
3564,worry
3565,other
3566,other
3567,other
3568,sadness
3569,love
3570,sadness
3571,other
3572,happiness
3573,worry
3574,other
3575,other
3576,worry
3577,sadness
3578,worry
3579,worry
3580,other
3581,sadness
3582,other
3583,other
3584,sadness
3585,other
3586,worry
3587,other
3588,other
3589,other
3590,sadness
3591,other
3592,other
3593,love
3594,worry
3595,other
3596,worry
3597,other
3598,other
3599,other
3600,worry
3601,sadness
3602,sadness
3603,other
3604,happiness
3605,worry
3606,love
3607,other
3608,other
3609,sadness
3610,sadness
3611,worry
3612,sadness
3613,sadness
3614,worry
3615,other
3616,other
3617,worry
3618,sadness
3619,love
3620,sadness
3621,happiness
3622,worry
3623,sadness
3624,worry
3625,sadness
3626,worry
3627,worry
3628,other
3629,other
3630,other
3631,other
3632,other
3633,worry
3634,other
3635,sadness
3636,happiness
3637,happiness
3638,happiness
3639,worry
3640,other
3641,worry
3642,other
3643,other
3644,worry
3645,other
3646,love
3647,sadness
3648,other
3649,worry
3650,other
3651,happiness
3652,worry
3653,sadness
3654,worry
3655,happiness
3656,other
3657,worry
3658,love
3659,sadness
3660,worry
3661,worry
3662,sadness
3663,worry
3664,worry
3665,worry
3666,worry
3667,worry
3668,worry
3669,other
3670,other
3671,other
3672,worry
3673,other
3674,other
3675,other
3676,worry
3677,sadness
3678,other
3679,worry
3680,other
3681,love
3682,other
3683,other
3684,sadness
3685,sadness
3686,sadness
3687,sadness
3688,other
3689,worry
3690,worry
3691,happiness
3692,sadness
3693,worry
3694,other
3695,other
3696,worry
3697,other
3698,sadness
3699,other
3700,other
3701,other
3702,worry
3703,sadness
3704,other
3705,worry
3706,other
3707,happiness
3708,other
3709,worry
3710,sadness
3711,sadness
3712,sadness
3713,other
3714,other
3715,other
3716,other
3717,other
3718,other
3719,other
3720,worry
3721,other
3722,sadness
3723,worry
3724,sadness
3725,sadness
3726,worry
3727,worry
3728,other
3729,sadness
3730,worry
3731,sadness
3732,other
3733,sadness
3734,worry
3735,sadness
3736,sadness
3737,sadness
3738,sadness
3739,other
3740,other
3741,worry
3742,other
3743,other
3744,sadness
3745,worry
3746,other
3747,worry
3748,sadness
3749,worry
3750,sadness
3751,other
3752,other
3753,other
3754,other
3755,worry
3756,love
3757,sadness
3758,other
3759,love
3760,worry
3761,other
3762,other
3763,worry
3764,other
3765,sadness
3766,happiness
3767,other
3768,worry
3769,sadness
3770,worry
3771,happiness
3772,other
3773,worry
3774,other
3775,other
3776,worry
3777,worry
3778,love
3779,sadness
3780,happiness
3781,sadness
3782,worry
3783,other
3784,other
3785,other
3786,worry
3787,sadness
3788,other
3789,other
3790,happiness
3791,sadness
3792,other
3793,worry
3794,other
3795,other
3796,sadness
3797,worry
3798,love
3799,other
3800,other
3801,other
3802,other
3803,other
3804,happiness
3805,worry
3806,sadness
3807,worry
3808,other
3809,sadness
3810,other
3811,other
3812,worry
3813,sadness
3814,other
3815,other
3816,other
3817,worry
3818,love
3819,worry
3820,other
3821,other
3822,sadness
3823,worry
3824,other
3825,other
3826,worry
3827,other
3828,other
3829,sadness
3830,other
3831,other
3832,other
3833,worry
3834,other
3835,sadness
3836,sadness
3837,sadness
3838,sadness
3839,worry
3840,sadness
3841,sadness
3842,other
3843,other
3844,worry
3845,other
3846,sadness
3847,other
3848,sadness
3849,worry
3850,other
3851,sadness
3852,worry
3853,worry
3854,sadness
3855,worry
3856,worry
3857,worry
3858,happiness
3859,worry
3860,sadness
3861,other
3862,other
3863,sadness
3864,other
3865,other
3866,sadness
3867,sadness
3868,love
3869,worry
3870,sadness
3871,sadness
3872,love
3873,sadness
3874,worry
3875,worry
3876,worry
3877,other
3878,worry
3879,worry
3880,worry
3881,sadness
3882,worry
3883,worry
3884,sadness
3885,other
3886,other
3887,worry
3888,other
3889,other
3890,worry
3891,other
3892,worry
3893,worry
3894,love
3895,worry
3896,worry
3897,worry
3898,other
3899,worry
3900,other
3901,worry
3902,worry
3903,other
3904,other
3905,worry
3906,worry
3907,worry
3908,worry
3909,other
3910,other
3911,worry
3912,worry
3913,worry
3914,other
3915,sadness
3916,other
3917,worry
3918,happiness
3919,sadness
3920,worry
3921,sadness
3922,worry
3923,sadness
3924,worry
3925,worry
3926,worry
3927,other
3928,other
3929,sadness
3930,other
3931,other
3932,worry
3933,other
3934,other
3935,other
3936,sadness
3937,other
3938,other
3939,worry
3940,worry
3941,other
3942,worry
3943,other
3944,other
3945,worry
3946,other
3947,other
3948,worry
3949,worry
3950,worry
3951,happiness
3952,worry
3953,worry
3954,happiness
3955,love
3956,happiness
3957,other
3958,worry
3959,sadness
3960,worry
3961,sadness
3962,other
3963,worry
3964,other
3965,love
3966,worry
3967,worry
3968,happiness
3969,happiness
3970,sadness
3971,worry
3972,other
3973,other
3974,sadness
3975,other
3976,other
3977,love
3978,worry
3979,other
3980,worry
3981,other
3982,worry
3983,other
3984,other
3985,sadness
3986,sadness
3987,other
3988,worry
3989,love
3990,other
3991,other
3992,love
3993,worry
